tid,task,dtnum
201_005_210000,二级甲等_民族医院_辽宁省,0
201_004_630000,二级甲等_专科医院_青海省,2
201_005_230000,二级甲等_民族医院_黑龙江省,0
201_005_310000,二级甲等_民族医院_上海市,0
201_005_330000,二级甲等_民族医院_浙江省,0
201_005_350000,二级甲等_民族医院_福建省,0
201_005_340000,二级甲等_民族医院_安徽省,0
201_005_360000,二级甲等_民族医院_江西省,0
201_005_220000,二级甲等_民族医院_吉林省,0
201_005_320000,二级甲等_民族医院_江苏省,0
201_005_370000,二级甲等_民族医院_山东省,0
201_005_430000,二级甲等_民族医院_湖南省,0
201_005_420000,二级甲等_民族医院_湖北省,0
201_005_440000,二级甲等_民族医院_广东省,0
201_005_450000,二级甲等_民族医院_广西壮族自治区,0
201_005_510000,二级甲等_民族医院_四川省,3
201_005_500000,二级甲等_民族医院_重庆市,0
201_005_540000,二级甲等_民族医院_西藏自治区,1
201_005_460000,二级甲等_民族医院_海南省,0
201_005_610000,二级甲等_民族医院_陕西省,0
201_005_530000,二级甲等_民族医院_云南省,1
201_005_410000,二级甲等_民族医院_河南省,0
201_005_630000,二级甲等_民族医院_青海省,8
201_005_650000,二级甲等_民族医院_新疆维吾尔自治区,1
201_005_640000,二级甲等_民族医院_宁夏回族自治区,0
201_006_120000,二级甲等_妇幼保健院_天津市,4
201_006_110000,二级甲等_妇幼保健院_北京市,16
201_005_520000,二级甲等_民族医院_贵州省,0
201_005_620000,二级甲等_民族医院_甘肃省,1
201_006_130000,二级甲等_妇幼保健院_河北省,12
201_006_140000,二级甲等_妇幼保健院_山西省,9
201_006_150000,二级甲等_妇幼保健院_内蒙古自治区,9
201_006_210000,二级甲等_妇幼保健院_辽宁省,5
201_006_220000,二级甲等_妇幼保健院_吉林省,5
201_006_320000,二级甲等_妇幼保健院_江苏省,13
201_006_310000,二级甲等_妇幼保健院_上海市,7
201_006_350000,二级甲等_妇幼保健院_福建省,11
201_006_360000,二级甲等_妇幼保健院_江西省,38
201_006_340000,二级甲等_妇幼保健院_安徽省,13
201_006_230000,二级甲等_妇幼保健院_黑龙江省,21
201_006_370000,二级甲等_妇幼保健院_山东省,37
201_006_420000,二级甲等_妇幼保健院_湖北省,17
201_006_410000,二级甲等_妇幼保健院_河南省,20
201_006_430000,二级甲等_妇幼保健院_湖南省,12
201_006_440000,二级甲等_妇幼保健院_广东省,41
201_006_330000,二级甲等_妇幼保健院_浙江省,15
201_006_500000,二级甲等_妇幼保健院_重庆市,15
201_006_510000,二级甲等_妇幼保健院_四川省,43
201_006_460000,二级甲等_妇幼保健院_海南省,3
201_006_530000,二级甲等_妇幼保健院_云南省,11
201_006_540000,二级甲等_妇幼保健院_西藏自治区,1
201_006_520000,二级甲等_妇幼保健院_贵州省,2
201_006_610000,二级甲等_妇幼保健院_陕西省,19
201_006_450000,二级甲等_妇幼保健院_广西壮族自治区,27
201_006_630000,二级甲等_妇幼保健院_青海省,0
201_007_130000,二级甲等_专科疾病防治院（所、站）_河北省,0
201_007_120000,二级甲等_专科疾病防治院（所、站）_天津市,0
201_006_650000,二级甲等_妇幼保健院_新疆维吾尔自治区,2
201_007_110000,二级甲等_专科疾病防治院（所、站）_北京市,0
201_006_620000,二级甲等_妇幼保健院_甘肃省,8
201_007_210000,二级甲等_专科疾病防治院（所、站）_辽宁省,2
201_007_230000,二级甲等_专科疾病防治院（所、站）_黑龙江省,0
201_007_310000,二级甲等_专科疾病防治院（所、站）_上海市,1
201_007_330000,二级甲等_专科疾病防治院（所、站）_浙江省,0
201_007_140000,二级甲等_专科疾病防治院（所、站）_山西省,1
201_007_320000,二级甲等_专科疾病防治院（所、站）_江苏省,0
201_007_340000,二级甲等_专科疾病防治院（所、站）_安徽省,0
201_006_640000,二级甲等_妇幼保健院_宁夏回族自治区,1
201_007_350000,二级甲等_专科疾病防治院（所、站）_福建省,0
201_007_150000,二级甲等_专科疾病防治院（所、站）_内蒙古自治区,1
201_007_370000,二级甲等_专科疾病防治院（所、站）_山东省,0
201_007_410000,二级甲等_专科疾病防治院（所、站）_河南省,0
201_007_360000,二级甲等_专科疾病防治院（所、站）_江西省,0
201_007_440000,二级甲等_专科疾病防治院（所、站）_广东省,2
201_007_220000,二级甲等_专科疾病防治院（所、站）_吉林省,0
201_007_450000,二级甲等_专科疾病防治院（所、站）_广西壮族自治区,0
201_007_500000,二级甲等_专科疾病防治院（所、站）_重庆市,0
201_007_520000,二级甲等_专科疾病防治院（所、站）_贵州省,0
201_007_430000,二级甲等_专科疾病防治院（所、站）_湖南省,0
201_007_420000,二级甲等_专科疾病防治院（所、站）_湖北省,0
201_007_540000,二级甲等_专科疾病防治院（所、站）_西藏自治区,0
201_007_530000,二级甲等_专科疾病防治院（所、站）_云南省,1
201_007_610000,二级甲等_专科疾病防治院（所、站）_陕西省,0
201_007_630000,二级甲等_专科疾病防治院（所、站）_青海省,0
201_007_640000,二级甲等_专科疾病防治院（所、站）_宁夏回族自治区,0
201_007_620000,二级甲等_专科疾病防治院（所、站）_甘肃省,0
201_007_460000,二级甲等_专科疾病防治院（所、站）_海南省,0
201_007_510000,二级甲等_专科疾病防治院（所、站）_四川省,0
201_008_120000,二级甲等_护理院_天津市,0
201_008_130000,二级甲等_护理院_河北省,0
201_008_220000,二级甲等_护理院_吉林省,0
201_008_140000,二级甲等_护理院_山西省,0
201_008_230000,二级甲等_护理院_黑龙江省,0
201_007_650000,二级甲等_专科疾病防治院（所、站）_新疆维吾尔自治区,0
201_008_320000,二级甲等_护理院_江苏省,0
201_008_310000,二级甲等_护理院_上海市,1
201_008_330000,二级甲等_护理院_浙江省,0
201_008_340000,二级甲等_护理院_安徽省,0
201_008_150000,二级甲等_护理院_内蒙古自治区,0
201_008_360000,二级甲等_护理院_江西省,0
201_008_410000,二级甲等_护理院_河南省,0
201_008_420000,二级甲等_护理院_湖北省,0
201_008_370000,二级甲等_护理院_山东省,0
201_008_430000,二级甲等_护理院_湖南省,0
201_008_210000,二级甲等_护理院_辽宁省,0
201_008_440000,二级甲等_护理院_广东省,0
201_008_110000,二级甲等_护理院_北京市,0
201_008_350000,二级甲等_护理院_福建省,0
201_008_460000,二级甲等_护理院_海南省,0
201_008_520000,二级甲等_护理院_贵州省,0
201_008_500000,二级甲等_护理院_重庆市,0
201_008_510000,二级甲等_护理院_四川省,0
201_008_540000,二级甲等_护理院_西藏自治区,0
201_008_530000,二级甲等_护理院_云南省,0
201_008_630000,二级甲等_护理院_青海省,0
201_008_610000,二级甲等_护理院_陕西省,0
201_008_650000,二级甲等_护理院_新疆维吾尔自治区,0
201_009_130000,二级甲等_疗养院_河北省,0
201_008_450000,二级甲等_护理院_广西壮族自治区,0
201_008_620000,二级甲等_护理院_甘肃省,0
201_009_110000,二级甲等_疗养院_北京市,0
201_009_140000,二级甲等_疗养院_山西省,0
201_009_150000,二级甲等_疗养院_内蒙古自治区,0
201_009_210000,二级甲等_疗养院_辽宁省,0
201_009_230000,二级甲等_疗养院_黑龙江省,0
201_009_310000,二级甲等_疗养院_上海市,0
201_009_120000,二级甲等_疗养院_天津市,0
201_009_220000,二级甲等_疗养院_吉林省,0
201_008_640000,二级甲等_护理院_宁夏回族自治区,0
201_009_330000,二级甲等_疗养院_浙江省,0
201_009_320000,二级甲等_疗养院_江苏省,0
201_009_420000,二级甲等_疗养院_湖北省,0
201_009_370000,二级甲等_疗养院_山东省,0
201_009_410000,二级甲等_疗养院_河南省,0
201_009_430000,二级甲等_疗养院_湖南省,0
201_009_440000,二级甲等_疗养院_广东省,0
201_009_450000,二级甲等_疗养院_广西壮族自治区,0
201_009_460000,二级甲等_疗养院_海南省,0
201_009_360000,二级甲等_疗养院_江西省,0
201_009_350000,二级甲等_疗养院_福建省,0
201_009_340000,二级甲等_疗养院_安徽省,0
201_009_500000,二级甲等_疗养院_重庆市,0
201_009_510000,二级甲等_疗养院_四川省,0
201_009_530000,二级甲等_疗养院_云南省,0
201_009_640000,二级甲等_疗养院_宁夏回族自治区,0
201_009_620000,二级甲等_疗养院_甘肃省,0
201_009_650000,二级甲等_疗养院_新疆维吾尔自治区,0
201_009_630000,二级甲等_疗养院_青海省,0
201_009_520000,二级甲等_疗养院_贵州省,0
201_010_120000,二级甲等_社区卫生服务中心_天津市,0
201_010_110000,二级甲等_社区卫生服务中心_北京市,1
201_010_130000,二级甲等_社区卫生服务中心_河北省,0
201_009_610000,二级甲等_疗养院_陕西省,0
201_010_230000,二级甲等_社区卫生服务中心_黑龙江省,0
201_010_220000,二级甲等_社区卫生服务中心_吉林省,0
201_010_150000,二级甲等_社区卫生服务中心_内蒙古自治区,0
201_010_330000,二级甲等_社区卫生服务中心_浙江省,0
201_010_310000,二级甲等_社区卫生服务中心_上海市,0
201_010_340000,二级甲等_社区卫生服务中心_安徽省,0
201_010_350000,二级甲等_社区卫生服务中心_福建省,0
201_009_540000,二级甲等_疗养院_西藏自治区,0
201_010_320000,二级甲等_社区卫生服务中心_江苏省,1
201_010_210000,二级甲等_社区卫生服务中心_辽宁省,0
201_010_140000,二级甲等_社区卫生服务中心_山西省,0
201_010_410000,二级甲等_社区卫生服务中心_河南省,0
201_010_360000,二级甲等_社区卫生服务中心_江西省,0
201_010_420000,二级甲等_社区卫生服务中心_湖北省,0
201_010_440000,二级甲等_社区卫生服务中心_广东省,0
201_010_430000,二级甲等_社区卫生服务中心_湖南省,0
201_010_370000,二级甲等_社区卫生服务中心_山东省,0
201_010_500000,二级甲等_社区卫生服务中心_重庆市,0
201_010_460000,二级甲等_社区卫生服务中心_海南省,0
201_010_530000,二级甲等_社区卫生服务中心_云南省,0
201_010_620000,二级甲等_社区卫生服务中心_甘肃省,0
201_010_540000,二级甲等_社区卫生服务中心_西藏自治区,0
201_010_510000,二级甲等_社区卫生服务中心_四川省,0
201_010_610000,二级甲等_社区卫生服务中心_陕西省,0
201_010_630000,二级甲等_社区卫生服务中心_青海省,0
201_010_640000,二级甲等_社区卫生服务中心_宁夏回族自治区,0
201_010_650000,二级甲等_社区卫生服务中心_新疆维吾尔自治区,0
201_010_450000,二级甲等_社区卫生服务中心_广西壮族自治区,0
201_010_520000,二级甲等_社区卫生服务中心_贵州省,0
201_011_110000,二级甲等_乡镇卫生院_北京市,0
201_011_130000,二级甲等_乡镇卫生院_河北省,0
201_011_150000,二级甲等_乡镇卫生院_内蒙古自治区,0
201_011_230000,二级甲等_乡镇卫生院_黑龙江省,0
201_011_140000,二级甲等_乡镇卫生院_山西省,0
201_011_120000,二级甲等_乡镇卫生院_天津市,0
201_011_350000,二级甲等_乡镇卫生院_福建省,0
201_011_320000,二级甲等_乡镇卫生院_江苏省,0
201_011_330000,二级甲等_乡镇卫生院_浙江省,0
201_011_360000,二级甲等_乡镇卫生院_江西省,0
201_011_210000,二级甲等_乡镇卫生院_辽宁省,0
201_011_220000,二级甲等_乡镇卫生院_吉林省,0
201_011_370000,二级甲等_乡镇卫生院_山东省,0
201_011_430000,二级甲等_乡镇卫生院_湖南省,0
201_011_420000,二级甲等_乡镇卫生院_湖北省,0
201_011_410000,二级甲等_乡镇卫生院_河南省,0
201_011_310000,二级甲等_乡镇卫生院_上海市,0
201_011_450000,二级甲等_乡镇卫生院_广西壮族自治区,0
201_011_440000,二级甲等_乡镇卫生院_广东省,0
201_011_500000,二级甲等_乡镇卫生院_重庆市,0
201_011_340000,二级甲等_乡镇卫生院_安徽省,0
201_011_540000,二级甲等_乡镇卫生院_西藏自治区,0
201_011_610000,二级甲等_乡镇卫生院_陕西省,0
201_011_530000,二级甲等_乡镇卫生院_云南省,0
201_011_620000,二级甲等_乡镇卫生院_甘肃省,0
201_011_630000,二级甲等_乡镇卫生院_青海省,0
201_011_640000,二级甲等_乡镇卫生院_宁夏回族自治区,0
201_011_460000,二级甲等_乡镇卫生院_海南省,0
201_012_120000,二级甲等_疾病预防控制中心_天津市,0
201_011_510000,二级甲等_乡镇卫生院_四川省,0
201_012_130000,二级甲等_疾病预防控制中心_河北省,0
201_011_650000,二级甲等_乡镇卫生院_新疆维吾尔自治区,0
201_012_150000,二级甲等_疾病预防控制中心_内蒙古自治区,0
201_012_210000,二级甲等_疾病预防控制中心_辽宁省,0
201_012_140000,二级甲等_疾病预防控制中心_山西省,0
201_012_110000,二级甲等_疾病预防控制中心_北京市,0
201_012_220000,二级甲等_疾病预防控制中心_吉林省,0
201_011_520000,二级甲等_乡镇卫生院_贵州省,0
201_012_330000,二级甲等_疾病预防控制中心_浙江省,0
201_012_320000,二级甲等_疾病预防控制中心_江苏省,0
201_012_350000,二级甲等_疾病预防控制中心_福建省,0
201_012_360000,二级甲等_疾病预防控制中心_江西省,0
201_012_370000,二级甲等_疾病预防控制中心_山东省,0
201_012_310000,二级甲等_疾病预防控制中心_上海市,0
201_012_430000,二级甲等_疾病预防控制中心_湖南省,0
201_012_420000,二级甲等_疾病预防控制中心_湖北省,0
201_012_340000,二级甲等_疾病预防控制中心_安徽省,0
201_012_440000,二级甲等_疾病预防控制中心_广东省,0
201_012_230000,二级甲等_疾病预防控制中心_黑龙江省,1
201_012_450000,二级甲等_疾病预防控制中心_广西壮族自治区,0
201_012_510000,二级甲等_疾病预防控制中心_四川省,0
201_012_460000,二级甲等_疾病预防控制中心_海南省,0
201_012_500000,二级甲等_疾病预防控制中心_重庆市,0
